X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
25310,22576,21264,25901,25125,25028,25772,25436,21918,20106,25646,26041,25486,25841,25452,21978,20160,25453,26165,26216,27833,26817,22906,22159,27706,26533,20780,25216,25693,22187
26483,23774,22748,27044,26827,26602,27169,26594,23640,21918,27025,27450,26707,27050,26784,23092,21956,26868,27223,27621,28615,27627,23709,23243,28008,27125,22123,26138,26460,23360
28067,25334,24744,28939,29231,28655,28904,27573,24397,23897,28706,29115,28565,28736,27821,24433,24033,28806,29240,29319,29755,28742,24691,24475,29138,28294,23780,27932,27551,24590
29814,27083,27015,30712,31261,30943,30915,29264,26203,26486,30680,30922,30402,30815,29454,26536,26441,30687,31208,31167,30941,30076,26522,26796,30469,29519,25996,30133,29219,26244
28165,26048,26281,28566,29184,28962,29035,27728,25509,26142,28770,28707,28368,28986,27986,25812,26145,29052,29489,29365,29224,28440,26044,26624,28817,28113,25960,28960,28341,26127
25955,24159,24404,25716,26441,26132,26591,25336,23604,24083,25922,25828,25610,26282,25723,23964,24195,26250,26542,26561,26547,26202,24044,24556,25846,25535,23908,26054,26097,24216
24165,22617,22684,23500,24566,24151,24670,24105,22159,22390,24002,24061,24039,24473,24102,22191,22448,24190,24528,24568,24745,24665,22459,22669,23639,23523,21916,24026,24382,22517
22681,21207,21227,22071,23261,22777,23482,22910,20761,21223,22918,22912,22859,23374,22711,20768,21051,22988,23086,23334,23448,23268,21001,21225,22263,22155,20530,22656,22853,21108
21474,20020,20321,21072,22228,21775,22533,21805,19705,20314,21786,22044,21902,22391,21587,19694,20177,21857,22131,22361,22502,22017,19869,20217,21262,20882,19707,21585,21488,19993
20560,19146,19766,20520,21759,21294,22017,21118,19072,19849,21284,21548,21346,21887,20911,19045,19704,21469,21635,21942,22109,21399,19163,19835,20683,20123,19255,20974,20778,19454
20189,18572,19580,20329,21509,21040,21863,20706,18656,19636,20942,21365,21201,21609,20559,18715,19610,21255,21574,21847,21842,20977,18900,19723,20584,19701,19201,20809,20480,18941
20036,18467,20044,20909,21987,21464,22246,20500,18696,20105,21424,21683,21742,21929,20385,18552,20089,21638,21976,22282,22159,20721,18908,20133,21098,19409,19655,21149,20450,18845
20286,18736,22288,22883,24077,23502,24222,20838,19016,22457,23549,23547,23619,23886,20933,18855,22392,23511,24077,24200,23975,21136,19153,22583,23142,19339,21746,22917,20950,19143
21312,19402,25792,26669,27772,27036,27502,21700,19474,25908,26684,26668,26692,27103,21844,19285,25748,26412,27302,27147,26817,21826,19325,26019,26315,19550,24549,25619,21454,19026
22176,19608,27716,28742,29757,28978,29059,22488,19581,27646,28302,28201,28162,28761,22568,19533,27598,28030,29096,29014,28430,22921,19687,28183,28447,19884,26339,27280,22346,19508
